,Connectivity_Index,First_ROI_Index,First_ROI_Name,Second_ROI_Index,Second_ROI_Name,P_Values,ASD_Mean,TD_Mean,ASD_STD,TD_STD,Dominant_Group
677,912,22,Fusiform gyrus (22),53,"Cerebellum ([CB], 53)",0.33141491183707394,0.035959996,0.061740533,0.26213327,0.2553016,TD
678,1039,27,Insula (27),40,"Inferior frontal gyrus ([IFG], 40)",0.3314277885252306,0.21615167,0.19028093,0.2703084,0.24881868,ASD
679,580,13,"Paracentral lobule ([ParaCL], 13)",36,"Middle frontal gyrus ([MiFG], 36)",0.33143180452367316,0.08968224,0.111181036,0.22412165,0.20730366,TD
680,1199,34,"Supplementary motor area ([SMA], 34)",46,"Posterior cingulate cortex ([PCC], 46)",0.3328186240625133,-0.035133023,-0.058571216,0.25700215,0.21350257,ASD
681,226,5,Thalamus (5),30,"Right inferior frontal gyrus ([R IFG], 30)",0.3339513541570549,0.016481647,-0.0065947827,0.21546622,0.2483034,ASD
682,879,21,"Right middle occipital gyrus ([R MOG], 21)",51,"Cerebellum ([CB], 51)",0.3345189882839177,0.025997767,0.0010435568,0.26637506,0.23732041,ASD
683,137,3,Putamen (3),38,"Left inferior parietal lobule ([L IPL], 38)",0.334931941105986,0.13089944,0.10865458,0.22126697,0.22821818,ASD
684,341,7,"Middle temporal gyrus ([MTG], 7)",52,"Cerebellum ([CB], 52)",0.335353824563278,-0.017109226,-0.044380363,0.2586871,0.2914887,ASD
685,92,2,Subthalamus/hypothalamus (2),43,Precuneus (43),0.3379751735567199,-0.10255886,-0.12144793,0.20027228,0.18392469,ASD
686,656,15,"Superior parietal lobule ([SPL], 15)",35,"Superior frontal gyrus ([SFG], 35)",0.3383098341728178,-0.029745826,-0.056010578,0.27434787,0.26037955,ASD
687,1134,31,"Middle frontal gyrus ([MiFG], 31)",41,"Middle frontal gyrus ([MiFG], 41)",0.34009698623679163,0.25661734,0.23538645,0.2235822,0.21024415,ASD
688,88,2,Subthalamus/hypothalamus (2),39,"Middle cingulate cortex ([MCC], 39)",0.34017600888929933,0.052630205,0.0793714,0.2625736,0.28312734,TD
689,305,7,"Middle temporal gyrus ([MTG], 7)",16,"Postcentral gyrus ([PoCG], 16)",0.3405329309847508,0.070250295,0.096201874,0.25094235,0.2785542,TD
690,241,5,Thalamus (5),45,"Anterior cingulate cortex ([ACC], 45)",0.341094816099234,-0.014022904,0.0102250185,0.24554016,0.25079346,TD
691,356,8,"Postcentral gyrus ([PoCG], 8)",22,Fusiform gyrus (22),0.34164510217641475,-0.00269041,-0.028250523,0.27359837,0.25022846,ASD
692,407,9,"Left postcentral gyrus ([L PoCG], 9)",29,"Inferior frontal gyrus ([IFG], 29)",0.34191433085365386,-0.12666893,-0.10817005,0.18106848,0.19765997,TD
693,170,4,Caudate (4),22,Fusiform gyrus (22),0.3432462038021108,0.042602625,0.013928633,0.30138806,0.28840965,ASD
694,387,8,"Postcentral gyrus ([PoCG], 8)",53,"Cerebellum ([CB], 53)",0.3446146638027944,-0.10623141,-0.08485568,0.21262336,0.22770181,TD
695,1033,27,Insula (27),34,"Supplementary motor area ([SMA], 34)",0.3449119179234772,0.19595753,0.21939507,0.2558561,0.22751142,TD
696,457,10,"Paracentral lobule ([ParaCL], 10)",36,"Middle frontal gyrus ([MiFG], 36)",0.34696541295115135,0.010988552,-0.011224476,0.22046633,0.23917952,ASD
697,498,11,"Right postcentral gyrus ([R PoCG], 11)",35,"Superior frontal gyrus ([SFG], 35)",0.3473986086371177,-0.11530114,-0.14041293,0.24409784,0.27530992,ASD
698,263,6,"Superior temporal gyrus ([STG], 6)",20,Cuneus (20),0.34813863060767936,0.02878842,0.04909745,0.21612854,0.20586856,TD
699,853,21,"Right middle occipital gyrus ([R MOG], 21)",25,"Middle temporal gyrus ([MTG], 25)",0.34943810526713937,0.23250961,0.25625762,0.24697962,0.24772136,TD
700,67,2,Subthalamus/hypothalamus (2),18,"Middle occipital gyrus ([MOG], 18)",0.3496768689675086,-0.020666039,-1.4596108e-05,0.2245762,0.20577812,TD
701,528,12,"Superior parietal lobule ([SPL], 12)",24,"Lingual gyrus ([LingualG], 24)",0.35017184658752865,-0.03471413,-0.01284554,0.22315434,0.23282474,TD
702,522,12,"Superior parietal lobule ([SPL], 12)",18,"Middle occipital gyrus ([MOG], 18)",0.35084278713156525,-0.040934257,-0.06362922,0.24231102,0.23192513,ASD
703,8,1,Caudate (1),10,"Paracentral lobule ([ParaCL], 10)",0.3509422696298763,-0.108180635,-0.13297841,0.24298625,0.2737394,ASD
704,161,4,Caudate (4),13,"Paracentral lobule ([ParaCL], 13)",0.3511334873696407,0.018389111,0.043213796,0.25085238,0.2675435,TD
705,1104,30,"Right inferior frontal gyrus ([R IFG], 30)",33,"Left inferior parietal lobue ([R IPL], 33)",0.3518807295822064,0.11767522,0.14174747,0.24156927,0.26168343,TD
706,693,16,"Postcentral gyrus ([PoCG], 16)",35,"Superior frontal gyrus ([SFG], 35)",0.35207339912886815,-0.038976982,-0.06491899,0.27641225,0.26706612,ASD
707,674,15,"Superior parietal lobule ([SPL], 15)",53,"Cerebellum ([CB], 53)",0.35207972875721416,-0.06864502,-0.089309506,0.2255752,0.20722036,ASD
708,399,9,"Left postcentral gyrus ([L PoCG], 9)",21,"Right middle occipital gyrus ([R MOG], 21)",0.3537253311062857,-0.0062308274,0.015280127,0.20281169,0.24640964,TD
709,423,9,"Left postcentral gyrus ([L PoCG], 9)",45,"Anterior cingulate cortex ([ACC], 45)",0.35591475147638474,-0.13045152,-0.15036298,0.20157292,0.21821041,ASD
710,440,10,"Paracentral lobule ([ParaCL], 10)",19,"Middle temporal gyrus ([MTG], 19)",0.35716084900950795,-0.037750367,-0.064282,0.26314774,0.2968744,ASD
711,167,4,Caudate (4),19,"Middle temporal gyrus ([MTG], 19)",0.3577296825638502,0.026338376,-0.0017007804,0.28600317,0.30748424,ASD
712,1046,27,Insula (27),47,"Anterior cingulate cortex ([ACC], 47)",0.35836979510032907,-0.030813575,-0.0036215098,0.28480613,0.2920981,TD
713,555,12,"Superior parietal lobule ([SPL], 12)",51,"Cerebellum ([CB], 51)",0.3584157576090353,-0.13260056,-0.15628247,0.24940157,0.25315326,ASD
714,422,9,"Left postcentral gyrus ([L PoCG], 9)",44,Precuneus (44),0.3591425850332932,-0.085430935,-0.10484736,0.20468412,0.20797157,ASD
715,1156,32,"Inferior parietal lobule ([IPL], 32)",42,"Hippocampus ([HiPP], 42)",0.360153193553708,-0.11479271,-0.09304613,0.21535845,0.24627855,TD
716,1234,36,"Middle frontal gyrus ([MiFG], 36)",46,"Posterior cingulate cortex ([PCC], 46)",0.3604480559255112,0.06440954,0.08561863,0.20997484,0.24049911,TD
717,623,14,"Precentral gyrus ([PreCG], 14)",40,"Inferior frontal gyrus ([IFG], 40)",0.36073356637961773,0.012910674,0.036445223,0.26363122,0.23811428,TD
718,920,23,"Inferior occipital gyrus ([IOG], 23)",31,"Middle frontal gyrus ([MiFG], 31)",0.3613878283424792,-0.06011987,-0.038656097,0.23841861,0.21993533,TD
719,894,22,Fusiform gyrus (22),35,"Superior frontal gyrus ([SFG], 35)",0.36161474137759686,-0.050993256,-0.020805936,0.33361405,0.31140688,TD
720,1349,45,"Anterior cingulate cortex ([ACC], 45)",53,"Cerebellum ([CB], 53)",0.3617558910000468,-0.103460595,-0.0836621,0.2174872,0.20571326,TD
721,1164,32,"Inferior parietal lobule ([IPL], 32)",50,"Cerebellum ([CB], 50)",0.3620496305887184,-0.0063744253,0.014992027,0.19674075,0.25535476,TD
722,649,15,"Superior parietal lobule ([SPL], 15)",28,"Superior medial frontal gyrus ([SMFG], 28)",0.36278864473938477,-0.20997243,-0.23127845,0.2214653,0.23446307,ASD
723,974,25,"Middle temporal gyrus ([MTG], 25)",28,"Superior medial frontal gyrus ([SMFG], 28)",0.36522597853487104,-0.19726937,-0.21980192,0.24407937,0.2410495,ASD
724,1236,36,"Middle frontal gyrus ([MiFG], 36)",48,Precuneus (48),0.3655145891851078,0.14144364,0.11964976,0.24886373,0.22025025,ASD
725,70,2,Subthalamus/hypothalamus (2),21,"Right middle occipital gyrus ([R MOG], 21)",0.3667831798588784,-0.0103383735,-0.03215612,0.23373705,0.23740613,ASD
726,1008,26,"Inferior parietal lobule ([IPL], 26)",35,"Superior frontal gyrus ([SFG], 35)",0.3670167189489867,0.370521,0.39196202,0.22996631,0.2332751,TD
727,1139,31,"Middle frontal gyrus ([MiFG], 31)",46,"Posterior cingulate cortex ([PCC], 46)",0.36959773245931216,0.07783528,0.055808157,0.22642283,0.251047,ASD
728,1035,27,Insula (27),36,"Middle frontal gyrus ([MiFG], 36)",0.37029473827710613,0.26251745,0.24034749,0.2449265,0.23751172,ASD
729,942,23,"Inferior occipital gyrus ([IOG], 23)",53,"Cerebellum ([CB], 53)",0.3710798442860074,-0.012884493,-0.03298848,0.22246386,0.21573608,ASD
730,1042,27,Insula (27),43,Precuneus (43),0.3714310347556198,-0.10863451,-0.1271156,0.19662324,0.20614712,ASD
731,270,6,"Superior temporal gyrus ([STG], 6)",27,Insula (27),0.3723359872866583,0.17635605,0.19943437,0.25194559,0.2523202,TD
732,187,4,Caudate (4),39,"Middle cingulate cortex ([MCC], 39)",0.3725827025279629,0.071339324,0.04793148,0.24497809,0.26594636,ASD
733,1200,34,"Supplementary motor area ([SMA], 34)",47,"Anterior cingulate cortex ([ACC], 47)",0.3726664897573836,-0.0404978,-0.019692266,0.23109779,0.22390275,TD
734,97,2,Subthalamus/hypothalamus (2),48,Precuneus (48),0.37426920552965603,-0.15347743,-0.17820564,0.27128702,0.27122998,ASD
735,671,15,"Superior parietal lobule ([SPL], 15)",50,"Cerebellum ([CB], 50)",0.3751259446607621,0.00093364884,0.022296114,0.23305319,0.23639065,TD
736,89,2,Subthalamus/hypothalamus (2),40,"Inferior frontal gyrus ([IFG], 40)",0.37632856157699535,-0.0020326737,0.021808375,0.2611521,0.26410118,TD
737,862,21,"Right middle occipital gyrus ([R MOG], 21)",34,"Supplementary motor area ([SMA], 34)",0.37657657154748714,-0.10925573,-0.12694539,0.21515024,0.17334552,ASD
738,90,2,Subthalamus/hypothalamus (2),41,"Middle frontal gyrus ([MiFG], 41)",0.37663496788371986,-0.047047585,-0.024419349,0.22209674,0.27325243,TD
739,397,9,"Left postcentral gyrus ([L PoCG], 9)",19,"Middle temporal gyrus ([MTG], 19)",0.37808668326335537,0.020406876,0.04434191,0.2370666,0.2887911,TD
740,1189,34,"Supplementary motor area ([SMA], 34)",36,"Middle frontal gyrus ([MiFG], 36)",0.378559659648817,0.10281715,0.082415186,0.2365787,0.21494643,ASD
741,34,1,Caudate (1),36,"Middle frontal gyrus ([MiFG], 36)",0.37962387421089816,0.033882666,0.015765177,0.20980644,0.19209997,ASD
742,777,18,"Middle occipital gyrus ([MOG], 18)",48,Precuneus (48),0.3800566007463839,-0.10263786,-0.12635054,0.26043066,0.26602912,ASD
743,398,9,"Left postcentral gyrus ([L PoCG], 9)",20,Cuneus (20),0.3802394546480593,-0.0038243567,0.017033342,0.21323119,0.24817945,TD
744,551,12,"Superior parietal lobule ([SPL], 12)",47,"Anterior cingulate cortex ([ACC], 47)",0.38076695269091687,-0.06109888,-0.042666063,0.19997415,0.20968582,TD
745,369,8,"Postcentral gyrus ([PoCG], 8)",35,"Superior frontal gyrus ([SFG], 35)",0.38201102547920907,-0.16765217,-0.14513455,0.26354054,0.23840089,TD
746,154,4,Caudate (4),6,"Superior temporal gyrus ([STG], 6)",0.3821912898528853,0.11416695,0.090046845,0.28014708,0.25784695,ASD
747,101,2,Subthalamus/hypothalamus (2),52,"Cerebellum ([CB], 52)",0.3826704743919017,0.13878474,0.17641339,0.4112381,0.4285001,TD
748,384,8,"Postcentral gyrus ([PoCG], 8)",50,"Cerebellum ([CB], 50)",0.3827645402153529,-0.07909845,-0.05741344,0.24465029,0.23972705,TD
749,1271,38,"Left inferior parietal lobule ([L IPL], 38)",52,"Cerebellum ([CB], 52)",0.3829474298267649,-0.05868832,-0.038592115,0.2267034,0.22235583,TD
750,960,24,"Lingual gyrus ([LingualG], 24)",42,"Hippocampus ([HiPP], 42)",0.3844962396028795,-0.035283856,-0.05590353,0.21424936,0.24625716,ASD
751,375,8,"Postcentral gyrus ([PoCG], 8)",41,"Middle frontal gyrus ([MiFG], 41)",0.3852483014263295,-0.120559245,-0.13990358,0.22396082,0.21037555,ASD
752,834,20,Cuneus (20),38,"Left inferior parietal lobule ([L IPL], 38)",0.3852767382674719,-0.043117493,-0.026444312,0.20196344,0.17171885,TD
753,1195,34,"Supplementary motor area ([SMA], 34)",42,"Hippocampus ([HiPP], 42)",0.3865679063283518,-0.119979545,-0.14137533,0.2387759,0.24282844,ASD
754,289,6,"Superior temporal gyrus ([STG], 6)",46,"Posterior cingulate cortex ([PCC], 46)",0.3872404127806909,-0.018324163,-0.04113335,0.26889727,0.24523544,ASD
755,237,5,Thalamus (5),41,"Middle frontal gyrus ([MiFG], 41)",0.3882023115108849,-0.057601716,-0.03688325,0.21974957,0.24701454,TD
756,106,3,Putamen (3),7,"Middle temporal gyrus ([MTG], 7)",0.38885041725352376,0.29755995,0.27136046,0.27718872,0.3137083,ASD
757,996,25,"Middle temporal gyrus ([MTG], 25)",50,"Cerebellum ([CB], 50)",0.3916884367616599,0.10363293,0.1301014,0.28677794,0.3144553,TD
758,499,11,"Right postcentral gyrus ([R PoCG], 11)",36,"Middle frontal gyrus ([MiFG], 36)",0.3924366938837859,-0.036538795,-0.017958706,0.20463833,0.21840535,TD
759,127,3,Putamen (3),28,"Superior medial frontal gyrus ([SMFG], 28)",0.39554914984759826,-0.07033453,-0.08838484,0.21037517,0.20385501,ASD
760,454,10,"Paracentral lobule ([ParaCL], 10)",33,"Left inferior parietal lobue ([R IPL], 33)",0.3959306569568881,-0.009871122,-0.031900175,0.245568,0.25983313,ASD
761,1259,38,"Left inferior parietal lobule ([L IPL], 38)",40,"Inferior frontal gyrus ([IFG], 40)",0.3971362704439597,0.23216678,0.21252108,0.21525323,0.23616822,ASD
762,179,4,Caudate (4),31,"Middle frontal gyrus ([MiFG], 31)",0.3983574805414647,-0.06920609,-0.05099048,0.22734995,0.19227725,TD
763,45,1,Caudate (1),47,"Anterior cingulate cortex ([ACC], 47)",0.39914247386853086,0.12634826,0.14642115,0.23653355,0.22763711,TD
764,704,16,"Postcentral gyrus ([PoCG], 16)",46,"Posterior cingulate cortex ([PCC], 46)",0.399728138318319,-0.017385522,-0.04277691,0.31247735,0.27479205,ASD
765,394,9,"Left postcentral gyrus ([L PoCG], 9)",16,"Postcentral gyrus ([PoCG], 16)",0.4015644679056488,0.30141985,0.32862192,0.2960971,0.33422297,TD
766,479,11,"Right postcentral gyrus ([R PoCG], 11)",16,"Postcentral gyrus ([PoCG], 16)",0.40294101465539656,0.28117436,0.3093105,0.31817007,0.33700702,TD
767,470,10,"Paracentral lobule ([ParaCL], 10)",49,"Posterior cingulate cortex ([PCC], 49)",0.4040268151923202,0.06237511,0.04344748,0.24283412,0.19787978,ASD
768,1141,31,"Middle frontal gyrus ([MiFG], 31)",48,Precuneus (48),0.4043624236783968,-0.008657799,0.011875972,0.22861893,0.25052837,TD
769,554,12,"Superior parietal lobule ([SPL], 12)",50,"Cerebellum ([CB], 50)",0.40437462180363104,-0.026251664,-0.047216546,0.24613626,0.24403685,ASD
770,1348,45,"Anterior cingulate cortex ([ACC], 45)",52,"Cerebellum ([CB], 52)",0.40503224689783446,-0.059285965,-0.038689163,0.23878272,0.24332194,TD
771,852,21,"Right middle occipital gyrus ([R MOG], 21)",24,"Lingual gyrus ([LingualG], 24)",0.4058713071463952,0.40071154,0.3780441,0.25596136,0.27498677,ASD
772,614,14,"Precentral gyrus ([PreCG], 14)",31,"Middle frontal gyrus ([MiFG], 31)",0.4064737538608837,0.16166939,0.18374601,0.27842078,0.23925932,TD
773,72,2,Subthalamus/hypothalamus (2),23,"Inferior occipital gyrus ([IOG], 23)",0.4068699869812431,-0.027647236,-0.049094,0.25870073,0.24544662,ASD
774,944,24,"Lingual gyrus ([LingualG], 24)",26,"Inferior parietal lobule ([IPL], 26)",0.4094443002291581,-0.10262552,-0.11904872,0.20321985,0.18481447,ASD
775,672,15,"Superior parietal lobule ([SPL], 15)",51,"Cerebellum ([CB], 51)",0.4097654177629376,-0.07622732,-0.055530563,0.25745296,0.2318123,TD
776,519,12,"Superior parietal lobule ([SPL], 12)",15,"Superior parietal lobule ([SPL], 15)",0.4118126508987029,0.37988693,0.35925892,0.24574201,0.24426617,ASD
777,923,23,"Inferior occipital gyrus ([IOG], 23)",34,"Supplementary motor area ([SMA], 34)",0.4119665934084098,-0.10783937,-0.124941096,0.1897384,0.21534297,ASD
778,354,8,"Postcentral gyrus ([PoCG], 8)",20,Cuneus (20),0.4127145674167044,-0.0033701744,-0.019834483,0.18997467,0.20148379,ASD
779,1357,47,"Anterior cingulate cortex ([ACC], 47)",48,Precuneus (48),0.4133135491194768,-0.1317047,-0.113167435,0.21059889,0.23033836,TD
780,688,16,"Postcentral gyrus ([PoCG], 16)",30,"Right inferior frontal gyrus ([R IFG], 30)",0.41359017047549884,-0.025694503,-0.045186102,0.22759587,0.23689716,ASD
781,2,1,Caudate (1),4,Caudate (4),0.41414929481689056,0.45494065,0.4790363,0.2729826,0.3010437,TD
782,1366,48,Precuneus (48),52,"Cerebellum ([CB], 52)",0.4159029495152661,-0.10419624,-0.080794685,0.27911434,0.28159454,TD
783,1043,27,Insula (27),44,Precuneus (44),0.4164085119910288,-0.23292789,-0.2529414,0.25741836,0.22201657,ASD
784,1002,26,"Inferior parietal lobule ([IPL], 26)",29,"Inferior frontal gyrus ([IFG], 29)",0.4166858826084979,-0.025796793,-0.044720713,0.22521469,0.22892955,ASD
785,731,17,"Calcarine gyrus ([CalcarineG], 17)",37,"Hippocampus ([HiPP], 37)",0.41673035662744107,-0.06216487,-0.078821935,0.20247346,0.1974415,ASD
786,997,25,"Middle temporal gyrus ([MTG], 25)",51,"Cerebellum ([CB], 51)",0.41695713476780494,0.011238024,-0.013273845,0.29731703,0.2914577,ASD
787,320,7,"Middle temporal gyrus ([MTG], 7)",31,"Middle frontal gyrus ([MiFG], 31)",0.42009846347282886,-0.1816965,-0.2001906,0.22652175,0.220727,ASD
788,520,12,"Superior parietal lobule ([SPL], 12)",16,"Postcentral gyrus ([PoCG], 16)",0.4203711719313429,0.1103359,0.13905714,0.33197355,0.36172268,TD
789,1145,31,"Middle frontal gyrus ([MiFG], 31)",52,"Cerebellum ([CB], 52)",0.4209308470487416,-0.084369645,-0.06374951,0.22561345,0.27097592,TD
790,1248,37,"Hippocampus ([HiPP], 37)",44,Precuneus (44),0.42295599470929846,0.116289586,0.09904828,0.21378112,0.20575303,ASD
791,35,1,Caudate (1),37,"Hippocampus ([HiPP], 37)",0.4232523454012249,0.030915618,0.005953121,0.29333517,0.31365556,ASD
792,139,3,Putamen (3),40,"Inferior frontal gyrus ([IFG], 40)",0.4235577171677588,0.053496268,0.074276544,0.2582261,0.24807867,TD
793,105,3,Putamen (3),6,"Superior temporal gyrus ([STG], 6)",0.42420063358474513,0.16592161,0.14310345,0.26338148,0.29199725,ASD
794,710,16,"Postcentral gyrus ([PoCG], 16)",52,"Cerebellum ([CB], 52)",0.42440764731660874,-0.06571619,-0.09184316,0.32532907,0.31241542,ASD
795,1235,36,"Middle frontal gyrus ([MiFG], 36)",47,"Anterior cingulate cortex ([ACC], 47)",0.42717530051031116,-0.17383698,-0.19174057,0.21707565,0.22236377,ASD
796,1185,33,"Left inferior parietal lobue ([R IPL], 33)",51,"Cerebellum ([CB], 51)",0.4280388896920718,-0.1739934,-0.15308516,0.25671878,0.25756377,TD
797,1096,29,"Inferior frontal gyrus ([IFG], 29)",48,Precuneus (48),0.4286725738947381,-0.17547102,-0.1939896,0.23142739,0.22478983,ASD
798,172,4,Caudate (4),24,"Lingual gyrus ([LingualG], 24)",0.43051242877694484,-0.056797687,-0.074370675,0.21301852,0.22133367,ASD
799,93,2,Subthalamus/hypothalamus (2),44,Precuneus (44),0.43192457166589315,-0.014860285,-0.032567177,0.23875454,0.19944225,ASD
800,382,8,"Postcentral gyrus ([PoCG], 8)",48,Precuneus (48),0.43552002628624675,-0.09859318,-0.11661203,0.2098163,0.2391803,ASD
801,363,8,"Postcentral gyrus ([PoCG], 8)",29,"Inferior frontal gyrus ([IFG], 29)",0.4368522094174009,-0.022165468,-0.006011592,0.19405054,0.21036275,TD
802,631,14,"Precentral gyrus ([PreCG], 14)",48,Precuneus (48),0.4376572161816591,0.045971293,0.068042494,0.2817794,0.27269578,TD
803,201,4,Caudate (4),53,"Cerebellum ([CB], 53)",0.438921335462219,-0.020877333,-0.00046417897,0.25346023,0.26051757,TD
804,249,5,Thalamus (5),53,"Cerebellum ([CB], 53)",0.43951442104162364,0.0019393753,0.024836618,0.28263524,0.29449776,TD
805,606,14,"Precentral gyrus ([PreCG], 14)",23,"Inferior occipital gyrus ([IOG], 23)",0.4408051531932611,0.045071978,0.026479164,0.24246709,0.22781238,ASD
806,285,6,"Superior temporal gyrus ([STG], 6)",42,"Hippocampus ([HiPP], 42)",0.44122795114188174,-0.007864341,-0.030671919,0.27455804,0.3016811,ASD
807,864,21,"Right middle occipital gyrus ([R MOG], 21)",36,"Middle frontal gyrus ([MiFG], 36)",0.444395011106687,-0.13619159,-0.11918161,0.22164816,0.21202989,TD
808,514,11,"Right postcentral gyrus ([R PoCG], 11)",51,"Cerebellum ([CB], 51)",0.4447980482108328,-0.13773498,-0.15580104,0.22554862,0.23511532,ASD
809,727,17,"Calcarine gyrus ([CalcarineG], 17)",33,"Left inferior parietal lobue ([R IPL], 33)",0.44571114186733696,-0.063721985,-0.08183419,0.22074658,0.24145581,ASD
810,435,10,"Paracentral lobule ([ParaCL], 10)",14,"Precentral gyrus ([PreCG], 14)",0.44599098384393054,0.15684174,0.18028902,0.30175343,0.29810804,TD
811,592,13,"Paracentral lobule ([ParaCL], 13)",48,Precuneus (48),0.4464045845134472,0.0059055546,-0.018088214,0.31908056,0.29523724,ASD
812,1301,41,"Middle frontal gyrus ([MiFG], 41)",43,Precuneus (43),0.4468891378382318,0.09256734,0.10946855,0.22987776,0.20298482,TD
813,393,9,"Left postcentral gyrus ([L PoCG], 9)",15,"Superior parietal lobule ([SPL], 15)",0.44710136977333925,0.13199204,0.15167919,0.24533689,0.25907558,TD
814,1276,39,"Middle cingulate cortex ([MCC], 39)",43,Precuneus (43),0.44716036398863823,-0.029885339,-0.046299856,0.21911955,0.20182426,ASD
815,415,9,"Left postcentral gyrus ([L PoCG], 9)",37,"Hippocampus ([HiPP], 37)",0.448224651182184,-0.0411536,-0.058956604,0.19202879,0.25941837,ASD
816,540,12,"Superior parietal lobule ([SPL], 12)",36,"Middle frontal gyrus ([MiFG], 36)",0.44856822989552747,0.029767126,0.014056968,0.19732971,0.2065665,ASD
817,267,6,"Superior temporal gyrus ([STG], 6)",24,"Lingual gyrus ([LingualG], 24)",0.4486755767784051,0.07465359,0.091984764,0.22002469,0.22581162,TD
818,888,22,Fusiform gyrus (22),29,"Inferior frontal gyrus ([IFG], 29)",0.4487125856479631,-0.09347455,-0.07432986,0.23259531,0.25890756,TD
819,766,18,"Middle occipital gyrus ([MOG], 18)",37,"Hippocampus ([HiPP], 37)",0.44977597360536636,-0.0610374,-0.0456818,0.18680699,0.20831874,TD
820,490,11,"Right postcentral gyrus ([R PoCG], 11)",27,Insula (27),0.45128565141509225,-0.124838345,-0.1418889,0.22997016,0.21127039,ASD
821,18,1,Caudate (1),20,Cuneus (20),0.45163119838307386,-0.13941999,-0.15482391,0.19609216,0.20271432,ASD
822,31,1,Caudate (1),33,"Left inferior parietal lobue ([R IPL], 33)",0.45250281955958216,-0.07673115,-0.05922205,0.22296411,0.23119585,TD
823,574,13,"Paracentral lobule ([ParaCL], 13)",30,"Right inferior frontal gyrus ([R IFG], 30)",0.4532291354665716,-0.094855845,-0.07805753,0.19715714,0.23694101,TD
824,958,24,"Lingual gyrus ([LingualG], 24)",40,"Inferior frontal gyrus ([IFG], 40)",0.4535787688257863,-0.08242518,-0.0666066,0.19147287,0.21862714,TD
825,1274,39,"Middle cingulate cortex ([MCC], 39)",41,"Middle frontal gyrus ([MiFG], 41)",0.4540872916573895,0.15129735,0.13246061,0.26631773,0.22312504,ASD
826,789,19,"Middle temporal gyrus ([MTG], 19)",26,"Inferior parietal lobule ([IPL], 26)",0.45421853258108136,0.062071726,0.043475512,0.24615249,0.2383623,ASD
827,774,18,"Middle occipital gyrus ([MOG], 18)",45,"Anterior cingulate cortex ([ACC], 45)",0.4544732643849765,-0.103282005,-0.11811371,0.20577173,0.18044828,ASD
828,1369,49,"Posterior cingulate cortex ([PCC], 49)",51,"Cerebellum ([CB], 51)",0.4570127478892636,0.07119058,0.052644838,0.2676768,0.21670307,ASD
829,1241,36,"Middle frontal gyrus ([MiFG], 36)",53,"Cerebellum ([CB], 53)",0.4573629819584566,-0.11189932,-0.12866957,0.22996254,0.20987608,ASD
830,434,10,"Paracentral lobule ([ParaCL], 10)",13,"Paracentral lobule ([ParaCL], 13)",0.45739089005571265,-0.13083774,-0.10387623,0.33423305,0.37142748,TD
831,538,12,"Superior parietal lobule ([SPL], 12)",34,"Supplementary motor area ([SMA], 34)",0.45795668750687857,-0.016595567,-0.033906106,0.24569704,0.20813966,ASD
832,685,16,"Postcentral gyrus ([PoCG], 16)",27,Insula (27),0.45886136385884746,-0.116332844,-0.09561519,0.2698574,0.27531254,TD
833,905,22,Fusiform gyrus (22),46,"Posterior cingulate cortex ([PCC], 46)",0.45996049936470784,-0.055075515,-0.07881467,0.2991681,0.32611638,ASD
834,968,24,"Lingual gyrus ([LingualG], 24)",50,"Cerebellum ([CB], 50)",0.46115799087011466,-0.04968375,-0.06818416,0.24271205,0.24663927,ASD
835,481,11,"Right postcentral gyrus ([R PoCG], 11)",18,"Middle occipital gyrus ([MOG], 18)",0.46495894283571704,-0.0041290107,0.012307272,0.21493666,0.22337262,TD
836,496,11,"Right postcentral gyrus ([R PoCG], 11)",33,"Left inferior parietal lobue ([R IPL], 33)",0.4652408471384093,0.25929803,0.2413396,0.22742288,0.25102538,ASD
837,91,2,Subthalamus/hypothalamus (2),42,"Hippocampus ([HiPP], 42)",0.4655653032244905,0.19660708,0.22761825,0.40179193,0.42596373,TD
838,1146,31,"Middle frontal gyrus ([MiFG], 31)",53,"Cerebellum ([CB], 53)",0.4671315382475215,-0.08454592,-0.06782923,0.20762038,0.23891996,TD
839,657,15,"Superior parietal lobule ([SPL], 15)",36,"Middle frontal gyrus ([MiFG], 36)",0.4674394222649393,0.0113517055,-0.0050012856,0.2150149,0.22350599,ASD
840,396,9,"Left postcentral gyrus ([L PoCG], 9)",18,"Middle occipital gyrus ([MOG], 18)",0.4689232771933517,-0.016532814,2.2039658e-05,0.21951413,0.22598003,TD
841,1341,44,Precuneus (44),53,"Cerebellum ([CB], 53)",0.46925567168888427,-0.026672602,-0.010901167,0.22507752,0.19950725,TD
842,871,21,"Right middle occipital gyrus ([R MOG], 21)",43,Precuneus (43),0.47024238430221454,0.06843293,0.05169798,0.22535822,0.22646815,ASD
843,412,9,"Left postcentral gyrus ([L PoCG], 9)",34,"Supplementary motor area ([SMA], 34)",0.47090697672978876,0.0073734387,0.021980623,0.1877435,0.20646021,TD
844,69,2,Subthalamus/hypothalamus (2),20,Cuneus (20),0.471149640384383,-0.09681138,-0.080251165,0.2220499,0.2259089,TD
845,1186,33,"Left inferior parietal lobue ([R IPL], 33)",52,"Cerebellum ([CB], 52)",0.4712357012759856,-0.050408933,-0.030651875,0.2518164,0.28146178,TD
